+-----+------+-------+-----+-----------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| id  | year | month | day |     street      |                                                                                                       description                                                                                                        |
+-----+------+-------+-----+-----------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| 254 | 2021 | 7     | 6   | Humphrey Street | Shoplifting took place at 04:45. Two people witnessed the event.                                                                                                                                                         |
| 295 | 2021 | 7     | 28  | Humphrey Street | Theft of the CS50 duck took place at 10:15am at the Humphrey Street bakery. Interviews were conducted today with three witnesses who were present at the time – each of their interview transcripts mentions the bakery. |
| 297 | 2021 | 7     | 28  | Humphrey Street | Littering took place at 16:36. No known witnesses.                                                                                                                                                                       |
| 299 | 2021 | 7     | 30  | Humphrey Street | Littering took place at 17:49. Two people witnessed the event.                                                                                                                                                           |
+-----+------+-------+-----+-----------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
+-----+---------+------+-------+-----+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| id  |  name   | year | month | day |                                                                                                                                                                                                                                                                                                                                       transcript                                                                                                                                                                                                                                                                                                                                       |
+-----+---------+------+-------+-----+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| 158 | Jose    | 2021 | 7     | 28  | “Ah,” said he, “I forgot that I had not seen you for some weeks. It is a little souvenir from the King of Bohemia in return for my assistance in the case of the Irene Adler papers.”                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| 159 | Eugene  | 2021 | 7     | 28  | “I suppose,” said Holmes, “that when Mr. Windibank came back from France he was very annoyed at your having gone to the ball.”                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
| 160 | Barbara | 2021 | 7     | 28  | “You had my note?” he asked with a deep harsh voice and a strongly marked German accent. “I told you that I would call.” He looked from one to the other of us, as if uncertain which to address.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      |
| 161 | Ruth    | 2021 | 7     | 28  | Sometime within ten minutes of the theft, I saw the thief get into a car in the bakery parking lot and drive away. If you have security footage from the bakery parking lot, you might want to look for cars that left the parking lot in that time frame.                                                                                                                                                                                                                                                                                                                                                                                                                             |
| 162 | Eugene  | 2021 | 7     | 28  | I don't know the thief's name, but it was someone I recognized. Earlier this morning, before I arrived at Emma's bakery, I was walking by the ATM on Leggett Street and saw the thief there withdrawing some money.                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| 163 | Raymond | 2021 | 7     | 28  | As the thief was leaving the bakery, they called someone who talked to them for less than a minute. In the call, I heard the thief say that they were planning to take the earliest flight out of Fiftyville tomorrow. The thief then asked the person on the other end of the phone to purchase the flight ticket.                                                                                                                                                                                                                                                                                                                                                                    |
| 164 | Teresa  | 2021 | 8     | 1   | “‘Come, man, come, only three minutes, or it won’t be legal.’                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |
| 165 | Karen   | 2021 | 8     | 2   | “And how could you tell that they would make their attempt to-night?” I asked.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |
| 166 | Dorothy | 2021 | 8     | 2   | “She showed me, as I told you she would.”                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
| 167 | Bryan   | 2021 | 8     | 4   | We had reached the same crowded thoroughfare in which we had found ourselves in the morning. Our cabs were dismissed, and, following the guidance of Mr. Merryweather, we passed down a narrow passage and through a side door, which he opened for us. Within there was a small corridor, which ended in a very massive iron gate. This also was opened, and led down a flight of winding stone steps, which terminated at another formidable gate. Mr. Merryweather stopped to light a lantern, and then conducted us down a dark, earth-smelling passage, and so, after opening a third door, into a huge vault or cellar, which was piled all round with crates and massive boxes. |
| 191 | Lily    | 2021 | 7     | 28  | Our neighboring courthouse has a very annoying rooster that crows loudly at 6am every day. My sons Robert and Patrick took the rooster to a city far, far away, so it may never bother us again. My sons have successfully arrived in Paris.                                                                                                                                                                                                                                                                                                                                                                                                                                           |
+-----+---------+------+-------+-----+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
+--------+-------------+------+-------------------+------------------------+-----+-------+----------------+----------+----------+------------+-----+------+--------+----------+-----+----------------------+--------+
|  name  |    city     | seat | origin_airport_id | destination_airport_id | day | month |     caller     | duration | call_day | call_month | day | hour | minute | activity | day |     atm_location     | amount |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 26  | Carvalho Road        | 75     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 29  | Carvalho Road        | 65     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 29  | Carvalho Road        | 65     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 29  | Carvalho Road        | 65     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 29  | Humphrey Lane        | 100    |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 29  | Humphrey Lane        | 100    |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 29  | Humphrey Lane        | 100    |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 30  | Daboin Sanchez Drive | 80     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 30  | Daboin Sanchez Drive | 80     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 30  | Daboin Sanchez Drive | 80     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 31  | Humphrey Lane        | 75     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 31  | Humphrey Lane        | 75     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 31  | Humphrey Lane        | 75     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 31  | Leggett Street       | 55     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 31  | Leggett Street       | 55     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 31  | Leggett Street       | 55     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 1   | Blumberg Boulevard   | 80     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 1   | Blumberg Boulevard   | 80     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 1   | Blumberg Boulevard   | 80     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 1   | Daboin Sanchez Drive | 55     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 1   | Daboin Sanchez Drive | 55     |
| Sophia | Fiftyville  | 8A   | 8                 | 5                      | 28  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 1   | Daboin Sanchez Drive | 55     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 26  | Carvalho Road        | 75     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 26  | Carvalho Road        | 75     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 26  | Carvalho Road        | 75     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 29  | Carvalho Road        | 65     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 29  | Carvalho Road        | 65     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 29  | Carvalho Road        | 65     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 29  | Humphrey Lane        | 100    |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 29  | Humphrey Lane        | 100    |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 29  | Humphrey Lane        | 100    |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 30  | Daboin Sanchez Drive | 80     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 30  | Daboin Sanchez Drive | 80     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 30  | Daboin Sanchez Drive | 80     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 31  | Humphrey Lane        | 75     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 31  | Humphrey Lane        | 75     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 31  | Humphrey Lane        | 75     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 31  | Leggett Street       | 55     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 31  | Leggett Street       | 55     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 31  | Leggett Street       | 55     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 1   | Blumberg Boulevard   | 80     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 1   | Blumberg Boulevard   | 80     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 1   | Blumberg Boulevard   | 80     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 1   | Daboin Sanchez Drive | 55     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 1   | Daboin Sanchez Drive | 55     |
| Sophia | Fiftyville  | 9B   | 8                 | 3                      | 30  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 1   | Daboin Sanchez Drive | 55     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 26  | Carvalho Road        | 75     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 26  | Carvalho Road        | 75     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 26  | Carvalho Road        | 75     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 29  | Carvalho Road        | 65     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 29  | Carvalho Road        | 65     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 29  | Carvalho Road        | 65     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 29  | Humphrey Lane        | 100    |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 29  | Humphrey Lane        | 100    |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 29  | Humphrey Lane        | 100    |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 30  | Daboin Sanchez Drive | 80     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 30  | Daboin Sanchez Drive | 80     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 30  | Daboin Sanchez Drive | 80     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 31  | Humphrey Lane        | 75     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 31  | Humphrey Lane        | 75     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 31  | Humphrey Lane        | 75     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 31  | Leggett Street       | 55     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 31  | Leggett Street       | 55     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 31  | Leggett Street       | 55     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 1   | Blumberg Boulevard   | 80     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 1   | Blumberg Boulevard   | 80     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 1   | Blumberg Boulevard   | 80     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 582      | 25       | 7          | 28  | 10   | 14     | entrance | 1   | Daboin Sanchez Drive | 55     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 71       | 27       | 7          | 28  | 10   | 14     | entrance | 1   | Daboin Sanchez Drive | 55     |
| Sophia | Fiftyville  | 2C   | 8                 | 1                      | 29  | 7     | (027) 555-1068 | 567      | 31       | 7          | 28  | 10   | 14     | entrance | 1   | Daboin Sanchez Drive | 55     |
| Diana  | Fiftyville  | 4C   | 8                 | 6                      | 29  | 7     | (770) 555-1861 | 163      | 26       | 7          | 28  | 10   | 23     | exit     | 26  | Leggett Street       | 55     |
